id,name,address,postal,lat,lng,phone,email,hours,url,n_catchment_postcodes
0FAB495960EA487E98CDB4D3BA953D14,TOUCHpoint@Geylang Bahru,"61 Geylang Bahru, #01-3293, Singapore 330061",330061,1.3224379,103.8694845,62975818,enabled.geylangbahru@touch.org.sg,Mon - Fri: 8.00am - 5.00pm; Weekends and public holidays: closed,https://www.touch.org.sg/about-touch/our-services/touch-active-ageing-homepage,164
23476A18957446898649FE18FADEC2C2,TOUCHpoint@Geylang Bahru - Branch,"62 Geylang Bahru, #01-3365, Singapore 330062",330062,1.3218426,103.8684368,62975818,enabled.geylangbahru@touch.org.sg,Mon - Fri: 8.00am - 5.00pm; Weekends and public holidays: closed,https://www.touch.org.sg/about-touch/our-services/touch-active-ageing-homepage,0
CA49BBF32B614475BBD998CFEC28A968,TOUCHpoint@Sembawang 335,335 Sembawang Close #01-469 Singapore 750335,750335,1.4471154,103.8148981,60546880,enabled.sembawang@touch.org.sg,"Monday to Friday, 8:00AM - 5:00PM",www.touch.org.sg,259
7D57D7E51E754D039742E8DEB075B9FE,TOUCHpoint@Wellington 513,"513 Wellington Circle, Wellington Vale, #01-34, Singapore 750513",750513,1.4541884,103.820057,64818232,enabled.wellington@touch.org.sg,Mon - Fri: 8.00am - 5.00pm; Weekends &amp; public holidays: closed,https://www.touch.org.sg/about-touch/our-services/touch-active-ageing-homepage,462
9935BB476B694FF385FB191F3FE6519D,TOUCHpoint@Yishun 162,"162 Yishun Street 11, #01-270, Singapore 760162",760162,1.4330003,103.8324267,62570540,enabled.yishun162@touch.org.sg,Mon - Fri: 8.00am - 5.00pm; Weekends &amp; public holidays: closed,https://www.touch.org.sg/about-touch/our-services/touch-active-ageing-homepage,34
FBE57513CE814CD1922CC34FAA17F9FE,TOUCHpoint@Yishun 436,"436 Yishun Avenue 11, #01-224, Singapore 760436",760436,1.4214339,103.8461617,64814158,enabled.yishun436@touch.org.sg,Mon - Fri: 8.00am - 5.00pm; Weekends &amp; public holidays: closed,https://www.touch.org.sg/about-touch/our-services/touch-active-ageing-homepage,411
6C3CB338493E4C278002015028E9C3A9,TRANS FOCUS Active Ageing Centre,"3 Toh Yi Drive, Toh Yi Gardens, #01-189, Singapore 590003",590003,1.3388013,103.7752556,64678191,transfocus@trans org.sg,Mon - Fri: 9.00am - 5.00pm; Weekends &amp; public holidays: closed,https://www.trans.org.sg,1015
6BA96B56CC6644AB8A355114A411FD23,The Salvation Army Peacehaven Bedok Arena,"187 Bedok North Street 4, #01-02, Singapore 460187",460187,1.3309496,103.9399697,65819225,bedok.aac@smm.salvationarmy.org,Mon - Fri: 7am - 7pm; Sat: 8.30am - 12.30pm; Sun &amp; public holidays: closed,https://www.salvationarmy.org.sg/,1502
E856FC661E1B47008C7F843C9626E26A,Thong Kheng Active Ageing Centre (Queenstown),"3 Jalan Bukit Merah, #01-5070, Singapore 150003",150003,1.2865156,103.8068814,62783966,aac@thongkheng.org.sg,Mon - Fri: 8.30am - 5.00pm; Sat: 9.00am -12.30pm; Sun &amp; public holidays: closed,https://thongkheng.org,143
E6F05D0158FC496AA8756E23DFAD0667,Tzu Chi SEEN @ Bukit Batok,"230A Bukit Batok Street 21, #02-423, Singapore 651230",651230,1.34731,103.7557866,63559066,sac@tzuchi.org.sg,Mon - Fri: 8.30am - 5.30pm; Sat: 8.30am - 12.30pm; Sun &amp; public holidays: closed,https://www.tzuchi.org.sg/en/our-missions/medicine/seniors-engagement-and-enabling-node-seen/,57
5826D371031C4E5F8B7B6CCE74F9263C,Tzu Chi SEEN@Nanyang,"712B Jurong West Street 71, #01-203, Singapore 642712",642712,1.3422292,103.6964551,63559068,sac@tzuchi.org.sg,Mon-Fri: 8.30am - 5.30pm; Sat: 8.30am - 12.30pm; Sun &amp; public holidays: closed,https://www.tzuchi.org.sg/en/news-and-stories/local-news/active-aging-starts-with-seen/,35
88DB12FDBB8C497AB14CEC14EA936FA6,Vanguard AAC Senja @ 3G Wellness Centre,"101 Bukit Panjang Road, Singapore 679910",679910,1.3815795,103.7646826,91762060,aac_senja@vanguardhealthcare.com.sg,Mon - Fri: 8.30am - 6.00pm; Weekends and public holidays: closed,https://www.vanguardhealthcare.com.sg,38
CEE9806A713745099250E72A7F9F0CEF,Vanguard Active Ageing Centre @ Elias Road,"93 Pasir Ris Drive 3, Singapore 519498",519498,1.379195726,103.9427098,9236 2429,community.support@vanguardhealthcare.com.sg,Please contact service provider for operating hours.,https://www.vanguardhealthcare.com.sg,846
E6A2BD4CC7F34980A131DFE8B0BE41A8,Vanguard Active Ageing Centre @ Woodlands Crescent,779 Woodlands Crescent #01-72 Singapore 730779,730779,1.4476386,103.8004802,80281631,aac_woodlands@vanguardhealthcare.com.sg,Mon - Fri: 8.30am - 6.00pm; Weekends and public holidays: closed,https://wwww.vanguardhealthcare.com.sg,234
